Gene,SA3170,SA3173,SA3309,SA3326,SA3331,SA3336,SA3174,SA3195,SA3198,SA3318,SA3337,SA3338,,baseMean,log2FoldChange (LUAD/AdenomaG),lfcSE,pvalue,padj,ENTREZ_ID,Gene_name
Anxa10,4.578926641,2.718269735,4.256078432,4.598570561,3.872570797,3.851527014,8.895981826,9.310940409,6.606158875,7.184692876,5.65420713,13.44194412,,1052.998163,6.568399652,1.139122287,NA,NA,26359,annexin A10
Anxa11,10.39606258,10.44164626,10.62240065,10.63234877,10.77075227,10.23987553,10.97849069,10.48880167,10.29611575,10.21378579,10.29549625,11.94463823,,1663.027103,0.216025158,0.252274589,0.270894926,0.503678117,11744,annexin A11
Anxa13,0.186609218,0.548344733,#NUM!,#NUM!,#NUM!,#NUM!,2.473076084,7.041753776,0.196767938,4.862764781,#NUM!,11.74597323,,300.405449,9.35943052,2.440386685,NA,NA,69787,annexin A13
Anxa2,13.77894945,14.07545515,13.61802221,13.4914316,13.77251509,13.34553638,14.86919917,13.89195397,14.2742513,14.99695339,14.31535181,15.13534874,,19486.09745,0.86505987,0.232461012,0.0000304,0.00056556,12306,annexin A2
Anxa3,12.96632857,13.11213684,13.009128,12.88173361,12.99050244,12.5825849,13.08262422,12.55617281,12.86985613,12.57037955,13.06642411,13.57497474,,7997.231472,0.052186538,0.168135828,0.731829779,0.868581603,11745,annexin A3
Anxa4,13.40653399,12.85597248,12.8925218,13.1058537,12.86896582,13.15653641,13.46629755,13.51346372,13.6972364,11.60423177,13.24500208,14.48734046,,10282.25243,0.307321496,0.298389758,0.150101028,0.347128311,11746,annexin A4
Anxa5,12.3841331,12.95574529,12.80123598,12.50662415,12.90109084,12.27100108,13.05314617,12.13609091,12.49397082,12.84427921,12.33634341,12.69640742,,6397.531525,-0.028124523,0.171620096,0.858501276,0.937242578,11747,annexin A5
Anxa6,12.5206031,12.36112371,12.37086188,12.42819101,12.5013201,12.15003025,11.99663804,11.46428581,12.20063717,11.79612759,11.64868629,10.96152145,,4388.992014,-0.595395096,0.193476419,0.000560702,0.005635309,11749,annexin A6
Anxa7,12.24019576,11.92093777,11.44738445,12.29003268,11.78046292,11.87645355,11.74220276,11.89632918,11.67402026,11.80092857,12.33321798,13.57979915,,4605.966369,0.251661323,0.280108745,0.221800586,0.44412813,11750,annexin A7
Anxa8,7.596000154,8.659480404,5.792131333,6.412558575,8.392643768,5.736049796,9.711480823,8.671234944,7.396440283,10.83834742,9.615624667,10.87420846,,586.2287518,2.063664942,0.65141206,0.0000709,0.00108942,11752,annexin A8
Anxa9,7.175293905,6.455235329,6.063433354,6.036691673,5.969432337,6.526126727,6.173515802,6.528941061,6.079410988,5.965858274,6.65420713,7.086252831,,87.57353773,0.024011187,0.230201606,0.897822034,0.954578243,71790,annexin A9
Aoah,4.99396414,5.479082071,5.488739189,4.966302345,5.457533298,3.958442218,5.360601354,4.078279652,4.589085362,5.567308897,4.969708955,4.898625828,,33.56244895,-0.08779766,0.263273356,0.648794229,0.817609751,27052,acyloxyacyl hydrolase
Aoc1,5.830465408,6.966197248,5.360415092,5.259084095,6.226207752,3.321012297,4.906035491,5.694951013,5.28423078,8.073661563,6.093091371,5.898625828,,72.02175971,0.177418916,0.362667959,0.341218998,0.575239491,76507,"amine oxidase, copper-containing 1"
Aoc2,5.356534219,4.718269735,5.393581956,4.731837092,5.162077415,5.958442218,5.610579607,5.630820676,5.406221304,5.751733468,6.020335029,5.097934636,,43.97882255,0.233701274,0.248428383,0.229747765,0.454084854,237940,"amine oxidase, copper containing 2 (retina-specific)"
Aoc3,5.315892235,4.974609488,4.457712294,5.229336751,4.656842107,5.238550137,8.798606415,5.493317152,6.305292395,7.038614617,6.29163705,5.188132445,,84.11910091,1.760734362,0.599790333,0.000163284,0.002132366,11754,"amine oxidase, copper containing 3"
Aox1,10.75930944,9.803373303,9.622400647,10.76590777,9.741564786,10.50202648,10.97849069,10.41575289,10.47637852,9.221619445,11.13461588,9.001719321,,1302.398622,0.067850518,0.271452192,0.728839302,0.866899293,11761,aldehyde oxidase 1
Aox3,12.59042015,11.73476853,12.73505024,12.64806783,12.88659127,12.0500665,10.64899983,11.91832319,11.01933877,9.569356726,10.26170184,9.533907282,,3742.140394,-1.584427958,0.400154353,0.00000471,0.000120233,71724,aldehyde oxidase 3
Ap1ar,9.530905126,9.914666948,9.841040933,9.800457327,9.899862489,9.719043371,10.12269154,9.754471824,9.730097671,9.654771738,9.678053872,10.13950548,,907.7605654,0.063402195,0.124840962,0.592094713,0.780256806,211556,adaptor-related protein complex 1 associated regulatory protein
Ap1b1,11.1039813,10.74125395,10.81373359,10.94186375,10.88379805,10.6539191,10.93086734,10.38570818,11.02649067,10.88841705,10.39956399,10.78307903,,1797.082728,-0.092859149,0.138636394,0.471090727,0.69047367,11764,"adaptor protein complex AP-1, beta 1 subunit"
Ap1g1,11.22758382,11.39696767,11.61889896,12.06222677,11.3657591,11.46623686,12.02420754,11.94905534,11.88807527,11.50608654,11.37849359,11.85066597,,3263.179113,0.195794953,0.164924913,0.18200013,0.392359911,11765,"adaptor protein complex AP-1, gamma 1 subunit"
Ap1g2,8.815965838,8.643741756,8.545175135,8.467741491,8.774108159,8.899280145,8.18457099,9.007439412,8.25746387,8.107877279,9.831239018,9.949482198,,481.7254491,0.242736714,0.282779153,0.23777726,0.463690898,11766,"adaptor protein complex AP-1, gamma 2 subunit"
Ap1m1,9.850167322,9.630493775,9.617144921,9.548256096,9.589866412,9.774968786,9.318566134,9.552932008,9.341426182,9.577519096,9.508867767,9.472413253,,761.4730355,-0.195639406,0.092224156,0.02887665,0.112971523,11767,"adaptor-related protein complex AP-1, mu subunit 1"
Ap1m2,10.42381918,10.16489358,10.20210742,10.12415451,10.2969704,9.796745728,10.54239158,10.63184495,10.90498967,8.615671919,10.58756994,11.11168503,,1341.881701,0.254285428,0.269994052,0.210765349,0.430567591,11768,"adaptor protein complex AP-1, mu 2 subunit"
Ap1s1,11.29774489,10.65686919,10.49448317,10.63376875,10.47496037,10.94874882,11.03760668,10.73839443,11.00814263,11.29955342,11.81654251,11.63659295,,2145.387405,0.436181982,0.21653091,0.017883304,0.079909368,11769,"adaptor protein complex AP-1, sigma 1"
Ap1s2,7.928076204,8.786749473,8.798336482,8.804245587,8.335640993,8.720942904,7.971326951,8.290330129,7.991183805,9.668210113,7.732209642,7.429140545,,361.6262769,-0.109843128,0.26950689,0.570653869,0.766158006,108012,"adaptor-related protein complex 1, sigma 2 subunit"
Ap1s3,8.025813006,8.020019948,8.19153818,8.248000595,7.816387962,7.816423213,8.468560602,8.698866063,8.073284885,7.365265121,8.475236989,8.50129033,,290.8017376,0.232004013,0.198708757,0.174360611,0.381478779,252903,"adaptor-related protein complex AP-1, sigma 3"
Ap2a1,10.24460094,10.1584468,10.45771229,10.55276687,10.51802909,10.01062208,10.53377202,9.714420877,10.15532065,10.53728402,9.56323347,10.08478593,,1212.829315,-0.153572568,0.1801274,0.33044635,0.564154223,11771,"adaptor-related protein complex 2, alpha 1 subunit"
Ap2a2,10.72382762,11.02154312,11.16777001,11.06696468,11.0601978,10.790428,11.17073872,10.3710614,10.91187195,11.77986055,10.11363875,10.92345768,,2020.412783,-0.00036799,0.211193244,0.999972668,0.999977132,11772,"adaptor-related protein complex 2, alpha 2 subunit"
Ap2b1,12.04303475,12.12104496,12.26450705,12.43146058,12.2286559,12.00751282,12.39253535,11.73839443,12.43427669,12.03120476,11.94125251,12.19494727,,4597.529227,-0.040982991,0.136191264,0.745564581,0.876430725,71770,"adaptor-related protein complex 2, beta 1 subunit"
Ap2m1,11.71164056,11.4055482,11.55711728,11.81648918,11.54970314,11.57840014,11.73564079,11.27860613,11.42318013,11.21770793,11.84359245,11.73104705,,3069.944503,-0.044233284,0.133119468,0.721339603,0.862134581,11773,"adaptor-related protein complex 2, mu 1 subunit"
Ap2s1,11.4339434,10.77656218,10.52192785,10.69490316,10.53632655,10.99265164,10.51418762,10.62876994,10.5565175,10.9152322,11.20811369,11.2704428,,1874.208537,0.015305897,0.183711931,0.926531297,0.967555706,232910,"adaptor-related protein complex 2, sigma 1 subunit"
Ap3b1,11.34584987,11.13189766,11.05244257,11.34957463,11.23256432,10.96005147,11.50208717,10.92711121,11.49081425,11.08658774,10.83919264,11.37915426,,2364.525064,0.036845197,0.141989852,0.781392131,0.897011255,11774,"adaptor-related protein complex 3, beta 1 subunit"
Ap3b2,#NUM!,#NUM!,#NUM!,-0.35562575,-0.297354204,#NUM!,1.151147988,#NUM!,#NUM!,5.500194701,1.162354034,7.419862731,,18.54614816,5.901609549,2.02861087,0.0000861,0.001268292,11775,"adaptor-related protein complex 3, beta 2 subunit"
Ap3d1,11.36714003,11.30948038,11.47233927,11.38752564,11.57223964,11.32288958,11.38895546,10.92293312,11.35158605,11.07077328,11.34908732,11.66779024,,2629.680731,-0.086242163,0.12714842,0.470829839,0.690270977,11776,"adaptor-related protein complex 3, delta 1 subunit"
Ap3m1,9.904285641,9.992324276,10.03218242,10.37654168,9.878818945,9.976046036,10.16377253,10.26678608,9.946637366,10.15772583,10.35094288,10.64855731,,1143.449624,0.209691413,0.138036205,0.102845974,0.270111595,55946,"adaptor-related protein complex 3, mu 1 subunit"
Ap3m2,8.038358259,8.19580316,8.287297163,8.334372222,8.103525232,7.885796916,8.093662494,7.926276559,8.580472231,8.918448913,7.65420713,6.925098039,,284.0753571,0.001850573,0.230489325,0.993569367,0.996946188,64933,"adaptor-related protein complex 3, mu 2 subunit"
Ap3s1,9.381366072,9.53418667,9.578006527,9.851388571,9.206471534,9.534791588,9.889240248,10.22802677,9.759010363,9.694717066,9.45237288,10.31741546,,854.0313366,0.341258376,0.172542749,0.027183584,0.108035144,11777,"adaptor-related protein complex 3, sigma 1 subunit"
Ap3s2,10.32488102,10.06994517,10.10782747,10.4882953,10.11203673,10.33223955,10.05502983,10.01059284,10.28157633,9.822122796,9.75854379,10.13809176,,1127.634124,-0.205108293,0.123522058,0.078271736,0.225024801,11778,"adaptor-related protein complex 3, sigma 2 subunit"
Ap4b1,8.690434956,8.551159749,8.143603703,8.530070624,8.430566251,8.743544333,8.805784017,8.741244665,8.716404192,8.58361071,8.866257607,8.823218425,,401.1393498,0.212891032,0.120203602,0.060785318,0.188371822,67489,"adaptor-related protein complex AP-4, beta 1"
Ap4e1,8.075352467,8.3427606,8.902817131,8.669513813,8.457533298,9.01527344,8.638988022,8.936260648,8.191121376,8.692839779,8.824132131,8.293485445,,392.5654668,0.006589997,0.179396913,0.968342448,0.986785361,108011,"adaptor-related protein complex AP-4, epsilon 1"
Ap4m1,8.376433777,8.349244633,8.364602889,8.187406071,8.560626791,8.445708044,8.638988022,8.351298147,8.509650894,8.200634419,8.869713165,8.382143065,,349.2605025,0.110244408,0.131650683,0.373031266,0.606259748,11781,"adaptor-related protein complex AP-4, mu 1"
Ap4s1,9.161023808,9.101013831,8.782773278,8.583953465,8.535535811,9.099454527,8.156772538,9.300672074,8.997667839,7.599730375,8.56323347,8.830238853,,443.3298598,-0.152976218,0.228385712,0.407109603,0.637270822,11782,"adaptor-related protein complex AP-4, sigma 1"
Ap5b1,7.453395759,7.316529058,7.578006527,8.175755711,7.779461393,7.162314551,7.499876143,6.679183697,7.826124559,6.835797733,6.65420713,7.70598075,,176.0024965,-0.233551732,0.242112643,0.223497986,0.445944026,381201,"adaptor-related protein complex 5, beta 1 subunit"
Ap5m1,7.801319062,8.003671954,8.196245183,8.675041387,8.18242606,8.227902893,8.173515802,8.433483902,7.931477559,7.889236992,7.976135225,8.548879789,,292.8367515,-0.020609109,0.169694009,0.890837129,0.952191346,74385,"adaptor-related protein complex 5, mu 1 subunit"
Ap5s1,8.862566251,8.346006259,8.304837744,8.144220138,8.474135266,8.98397731,7.844634946,8.647122488,8.127505276,7.384001684,8.56323347,8.303609662,,335.3034589,-0.26005227,0.221032479,0.154670612,0.35383551,69596,"adaptor-related protein 5 complex, sigma 1 subunit"
Ap5z1,8.186609218,8.106765447,8.114059427,8.083166103,8.268699835,8.57735205,7.872247177,7.892488245,7.978127652,7.934425766,8.233816396,7.931640885,,276.6285218,-0.229420002,0.126347495,0.053531096,0.173705518,231855,"adaptor-related protein complex 5, zeta 1 subunit"
Apaf1,8.396062583,8.730739087,9.111569875,8.945870446,8.857463905,8.658881936,9.431918759,8.818847483,8.862103856,9.654771738,8.754811071,9.343410671,,514.2752574,0.320332482,0.191491477,0.055128882,0.176739539,11783,apoptotic peptidase activating factor 1
Apba1,6.208977031,7.269443922,7.465531798,7.26642607,7.522824758,6.780443916,6.658942628,6.258851898,6.623032693,8.067879211,5.995244047,6.001719321,,127.0997711,-0.179252742,0.293616435,0.373443124,0.60634264,319924,"amyloid beta (A4) precursor protein binding, family A, member 1"
Apba2,3.646040836,3.718269735,4.104075339,3.966302346,4.024573891,3.151087296,4.674709945,3.630820676,3.518696033,4.500194701,4.484282129,3.313663327,,15.66758783,0.162421653,0.289461755,0.418598147,0.648004041,11784,"amyloid beta (A4) precursor protein-binding, family A, member 2"
Apba3,9.214515214,8.829115504,9.091497273,9.467741491,8.95057331,9.602298407,8.776856832,8.985170248,9.029657953,8.500194701,8.762266876,9.252262783,,537.3899452,-0.26537511,0.171927056,0.083052792,0.233760947,57267,"amyloid beta (A4) precursor protein-binding, family A, member 3"
Apbb1,10.48467179,10.3427606,10.56805375,10.71650685,10.61178884,10.51522195,10.17905399,9.528941062,9.591230633,9.409373473,9.344748387,9.118152916,,1126.32058,-0.926248182,0.17792256,2.71E-08,0.0000016,11785,"amyloid beta (A4) precursor protein-binding, family B, member 1"
Apbb1ip,8.203417506,9.40787952,9.554370163,9.087317747,9.135187697,8.408475138,8.851587707,8.409793796,8.580472231,10.22552038,8.184721846,8.074475663,,509.5504618,-0.053764963,0.273744618,0.777753949,0.894636196,54519,"amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein"
Apbb2,9.690434956,9.888194736,10.35411052,10.11299829,10.20647153,9.917616204,10.65397979,9.531138617,9.885018248,11.55960355,9.767833551,9.426826679,,1184.511613,0.181001064,0.275778257,0.36770197,0.601628656,11787,"amyloid beta (A4) precursor protein-binding, family B, member 2"
Apbb3,7.815965838,7.6620869,7.519112838,7.51473897,7.736068798,8.178993292,7.217237179,8.108026996,7.720329895,7.062073589,8.479766647,8.220553923,,226.80968,0.094465567,0.2185913,0.601441166,0.786514723,225372,"amyloid beta (A4) precursor protein-binding, family B, member 3"
Apc,11.2296365,11.33583923,11.91500394,11.91846116,11.76502929,11.49205006,11.9974219,11.6007958,11.63711806,11.23329075,11.29678035,11.84547796,,3171.864616,-0.008982975,0.166483843,0.967855118,0.986653635,11789,"APC, WNT signaling pathway regulator"
Apc2,4.434536732,5.04019783,4.32646776,4.28823044,5.060197801,5.5086393,4.73611049,3.630820676,4.78173044,5.27780228,4.484282129,3.844178044,,26.25866356,-0.147736567,0.283274033,0.456045942,0.678711635,23805,APC regulator of WNT signaling pathway 2
Apcdd1,5.85903456,5.974609488,7.300472552,7.095585363,6.522824759,5.958442218,6.932507702,6.528941061,6.241162058,9.211165087,5.890274488,6.667300282,,134.4382912,0.360314648,0.444761124,0.111442827,0.285032593,494504,adenomatosis polyposis coli down-regulated 1
Apeh,9.648088665,9.87252528,9.588786366,9.604376183,9.718060849,9.323514804,9.600296634,9.424054489,9.968257409,9.668210113,9.558958814,10.01564356,,819.9215098,0.075899396,0.134784237,0.547308635,0.749246805,235606,acylpeptide hydrolase
Apex1,9.803158062,9.227824833,8.712227467,9.152168891,9.243742412,9.422550323,9.747337745,10.26282444,9.917867127,10.25889382,10.71117594,10.84937071,,964.6606816,0.964589099,0.23979699,0.00000754,0.000174354,11792,apurinic/apyrimidinic endonuclease 1
Apex2,6.252698408,6.276265188,6.853013574,6.655601506,6.226207752,6.674649251,7.331057079,6.815245247,6.623032693,8.090870853,6.943713747,6.97662834,,120.0904437,0.570777512,0.276655707,0.009828426,0.051901858,77622,apurinic/apyrimidinic endonuclease 2
Aph1a,9.924701478,10.00982418,10.22532104,10.19608251,10.19949957,9.860171108,10.12125388,9.771301899,10.16255222,10.1522714,9.854097553,10.307388,,1078.568348,-0.003076417,0.120982396,0.977482464,0.989827185,226548,"aph1 homolog A, gamma secretase subunit"
Aph1b,6.710171173,7.901491559,7.511579166,8.144220138,7.702645797,7.128367219,7.99663804,7.985170248,7.951655441,8.085157202,6.747316533,7.570003081,,206.8998778,0.126049243,0.237058896,0.504276939,0.716686205,208117,"aph1 homolog B, gamma secretase subunit"
Aph1c,7.093499814,7.241831691,6.841040933,6.873192941,7.210440437,6.996577347,6.300895108,7.546428488,6.840624128,6.599730375,6.68591599,6.682897137,,123.2238728,-0.169861189,0.197399027,0.31559427,0.550508553,68318,"aph1 homolog C, gamma secretase subunit"
Api5,11.21036357,11.15011552,11.32593094,11.54486374,11.07278828,11.0758998,11.61057961,11.82691978,11.42378213,11.55650985,11.28905851,11.64607291,,2728.007276,0.303927589,0.124784394,0.009913736,0.05224858,11800,apoptosis inhibitor 5
Apip,9.521999573,8.592738853,8.624148309,8.425733964,8.353697488,8.971266258,8.21184392,8.82960054,8.246616488,8.322196399,8.960015559,8.50129033,,410.3630518,-0.197383076,0.211608391,0.2647263,0.496914882,56369,APAF1 interacting protein
Apitd1,5.356534219,5.248784452,5.182077851,5.316799593,4.988048015,5.195481415,5.958502911,5.41931657,5.720329895,6.48291671,5.995244047,5.816163668,,49.2344053,0.621538038,0.233695446,0.001873824,0.014638768,NA,NA
Aplf,7.30555029,7.514129018,7.401755887,7.302585733,7.510000718,7.482004173,7.577412743,7.647122488,7.958319171,7.670119703,7.834779375,7.885205312,,194.7978332,0.321809218,0.118700159,0.004257224,0.027186049,72103,aprataxin and PNKP like factor
Apln,11.89569303,9.093309166,7.708937397,9.595658966,8.420322219,9.372674417,9.800404166,11.12776521,12.1564077,9.438794157,8.415019466,9.252262783,,1307.040628,0.137651546,0.361895051,0.421934674,0.650186035,30878,apelin
Aplnr,11.20689472,10.44467714,10.3698206,10.8329631,10.77075227,10.67562901,10.08631304,10.61121994,10.43755927,10.11209774,9.878316024,9.93652862,,1446.125493,-0.477889613,0.184956203,0.003670958,0.024462699,23796,apelin receptor
Aplp1,6.694403858,6.815131275,6.702334663,6.892301764,6.790108638,6.009068291,7.081885327,6.237478247,6.704562579,6.534142033,6.554671456,6.333562885,,99.72731987,-0.061462503,0.186444392,0.704116674,0.851958502,11803,amyloid beta (A4) precursor-like protein 1
Aplp2,13.14842063,13.56419532,13.63783766,13.626744,14.0118379,12.66432141,13.45492874,12.64179373,13.3918325,13.62972305,12.93672931,13.53336967,,10861.53567,-0.143061535,0.210215907,0.416499235,0.645964526,11804,amyloid beta (A4) precursor-like protein 2
